timestamp,user_id,now_id,endpoint,use_case,type,ip,jwt_payload,label
2025-06-24T15:42:23.664Z,abuser2454,abuser4497,/browse,ViewPage,READ,122.176.11.68,eyJ1c2VyX2lkIjoiYWJ1c2VyMjQ1NCIsImlhdCI6MTc1MDc3OTE5ODQzMSwiZXhwIjoxNzUwNzc5MjAyMDMxfQ,token_reuse
2025-06-24T15:42:23.776Z,unknown,abuser4498,/browse,ViewPage,READ,61.24.118.244,eyJ1c2VyX2lkIjoiYWJ1c2VyNDQ5OCIsImlhdCI6MTc1MDc3OTc0Mzc3NCwiZXhwIjoxNzUwNzc5NzQ3Mzc0fQ,invalid_token
2025-06-24T15:42:23.884Z,abuser4499,abuser4499,/browse,ViewPage,READ,86.206.38.199,eyJ1c2VyX2lkIjoiYWJ1c2VyNDQ5OSIsImlhdCI6MTc1MDc3OTc0Mzg4MiwiZXhwIjoxNzUwNzc5NzQ3NDgyfQ,normal
2025-06-24T15:42:23.887Z,abuser4499,abuser4499,/logout,Logout,AUTH,86.206.38.199,eyJ1c2VyX2lkIjoiYWJ1c2VyNDQ5OSIsImlhdCI6MTc1MDc3OTc0Mzg4MiwiZXhwIjoxNzUwNzc5NzQ3NDgyfQ,normal
2025-06-24T15:42:23.890Z,abuser4499,abuser4499,/edit,EditContent,UPDATE,86.206.38.199,eyJ1c2VyX2lkIjoiYWJ1c2VyNDQ5OSIsImlhdCI6MTc1MDc3OTc0Mzg4MiwiZXhwIjoxNzUwNzc5NzQ3NDgyfQ,reuse_after_logout
2025-06-24T15:42:23.893Z,unknown,abuser4499,/login,Login,AUTH,86.206.38.199,invalid,missing_user_id
2025-06-24T15:42:23.896Z,abuser4499,abuser4499,/admin,unknown,unknown,86.206.38.199,eyJ1c2VyX2lkIjoiYWJ1c2VyNDQ5OSIsImlhdCI6MTc1MDc3OTc0Mzg4MiwiZXhwIjoxNzUwNzc5NzQ3NDgyfQ,invalid_endpoint
2025-06-24T15:42:24.011Z,unknown,abuser4500,/browse,ViewPage,READ,109.11.72.133,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUwMCIsImlhdCI6MTc1MDc3OTc0NDAwOSwiZXhwIjoxNzUwNzc5NzQ3NjA5fQ,invalid_token
2025-06-24T15:42:24.118Z,unknown,abuser4501,/edit,EditContent,UPDATE,191.102.189.45,invalid,no_token
2025-06-24T15:42:24.230Z,abuser4502,abuser4502,/login,Login,AUTH,60.143.241.70,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUwMiIsImlhdCI6MTc1MDc3OTc0NDIzMSwiZXhwIjoxNzUwNzc5NzQ3ODMxfQ,rapid_login
2025-06-24T15:42:24.293Z,abuser4502,abuser4502,/login,Login,AUTH,60.143.241.70,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUwMiIsImlhdCI6MTc1MDc3OTc0NDI5NSwiZXhwIjoxNzUwNzc5NzQ3ODk1fQ,rapid_login
2025-06-24T15:42:24.356Z,abuser4502,abuser4502,/login,Login,AUTH,60.143.241.70,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUwMiIsImlhdCI6MTc1MDc3OTc0NDM1NywiZXhwIjoxNzUwNzc5NzQ3OTU3fQ,rapid_login
2025-06-24T15:42:24.419Z,abuser4502,abuser4502,/login,Login,AUTH,60.143.241.70,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUwMiIsImlhdCI6MTc1MDc3OTc0NDQyMiwiZXhwIjoxNzUwNzc5NzQ4MDIyfQ,rapid_login
2025-06-24T15:42:24.484Z,abuser4502,abuser4502,/login,Login,AUTH,60.143.241.70,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUwMiIsImlhdCI6MTc1MDc3OTc0NDQ4NSwiZXhwIjoxNzUwNzc5NzQ4MDg1fQ,rapid_login
2025-06-24T15:42:24.659Z,abuser4503,abuser4503,/logout,Logout,AUTH,104.164.142.196,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUwMyIsImlhdCI6MTc1MDc3OTc0NDY1NywiZXhwIjoxNzUwNzc5NzQ4MjU3fQ,normal
2025-06-24T15:42:24.664Z,abuser4503,abuser4503,/browse,ViewPage,READ,104.164.142.196,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUwMyIsImlhdCI6MTc1MDc3OTc0NDY1NywiZXhwIjoxNzUwNzc5NzQ4MjU3fQ,reuse_after_logout
2025-06-24T15:42:26.282Z,abuser4504,abuser4504,/browse,ViewPage,READ,141.238.43.202,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUwNCIsImlhdCI6MTc1MDc3OTc0NCwiZXhwIjoxNzUwNzc5NzQ1fQ,expired_token
2025-06-24T15:42:26.397Z,abuser4505,abuser4505,/browse,ViewPage,READ,117.54.60.231,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUwNSIsImlhdCI6MTc1MDc3OTc0NjM5NCwiZXhwIjoxNzUwNzc5NzQ5OTk0fQ,normal
2025-06-24T15:42:26.402Z,abuser4505,abuser4505,/logout,Logout,AUTH,117.54.60.231,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUwNSIsImlhdCI6MTc1MDc3OTc0NjM5NCwiZXhwIjoxNzUwNzc5NzQ5OTk0fQ,normal
2025-06-24T15:42:26.407Z,abuser4505,abuser4505,/edit,EditContent,UPDATE,117.54.60.231,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUwNSIsImlhdCI6MTc1MDc3OTc0NjM5NCwiZXhwIjoxNzUwNzc5NzQ5OTk0fQ,reuse_after_logout
2025-06-24T15:42:26.419Z,unknown,abuser4505,/login,Login,AUTH,117.54.60.231,invalid,missing_user_id
2025-06-24T15:42:26.424Z,abuser4505,abuser4505,/admin,unknown,unknown,117.54.60.231,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUwNSIsImlhdCI6MTc1MDc3OTc0NjM5NCwiZXhwIjoxNzUwNzc5NzQ5OTk0fQ,invalid_endpoint
2025-06-24T15:42:26.536Z,unknown,abuser4506,/edit,EditContent,UPDATE,135.134.58.69,invalid,no_token
2025-06-24T15:42:26.552Z,abuser4506,abuser4506,/logout,Logout,AUTH,135.134.58.69,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUwNiIsImlhdCI6MTc1MDc3OTc0NjU0OCwiZXhwIjoxNzUwNzc5NzUwMTQ4fQ,out_of_order
2025-06-24T15:42:26.659Z,unknown,abuser4507,/edit,EditContent,UPDATE,253.98.164.241,invalid,no_token
2025-06-24T15:42:26.666Z,abuser4507,abuser4507,/logout,Logout,AUTH,253.98.164.241,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUwNyIsImlhdCI6MTc1MDc3OTc0NjY2NCwiZXhwIjoxNzUwNzc5NzUwMjY0fQ,out_of_order
2025-06-24T15:42:26.773Z,unknown,abuser4508,/browse,ViewPage,READ,191.220.180.120,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUwOCIsImlhdCI6MTc1MDc3OTc0Njc3MCwiZXhwIjoxNzUwNzc5NzUwMzcwfQ,invalid_token
2025-06-24T15:42:26.880Z,unknown,abuser4509,/edit,EditContent,UPDATE,67.190.127.217,invalid,no_token
2025-06-24T15:42:26.886Z,abuser4509,abuser4509,/logout,Logout,AUTH,67.190.127.217,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUwOSIsImlhdCI6MTc1MDc3OTc0Njg4NCwiZXhwIjoxNzUwNzc5NzUwNDg0fQ,out_of_order
2025-06-24T15:42:26.994Z,abuser4510,abuser4510,/logout,Logout,AUTH,123.3.26.47,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUxMCIsImlhdCI6MTc1MDc3OTc0Njk5MiwiZXhwIjoxNzUwNzc5NzUwNTkyfQ,normal
2025-06-24T15:42:26.998Z,abuser4510,abuser4510,/browse,ViewPage,READ,123.3.26.47,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUxMCIsImlhdCI6MTc1MDc3OTc0Njk5MiwiZXhwIjoxNzUwNzc5NzUwNTkyfQ,reuse_after_logout
2025-06-24T15:42:27.118Z,abuser4511,abuser4511,/login,Login,AUTH,36.53.70.185,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUxMSIsImlhdCI6MTc1MDc3OTc0NzExOSwiZXhwIjoxNzUwNzc5NzUwNzE5fQ,rapid_login
2025-06-24T15:42:27.181Z,abuser4511,abuser4511,/login,Login,AUTH,36.53.70.185,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUxMSIsImlhdCI6MTc1MDc3OTc0NzE4MiwiZXhwIjoxNzUwNzc5NzUwNzgyfQ,rapid_login
2025-06-24T15:42:27.244Z,abuser4511,abuser4511,/login,Login,AUTH,36.53.70.185,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUxMSIsImlhdCI6MTc1MDc3OTc0NzI0NSwiZXhwIjoxNzUwNzc5NzUwODQ1fQ,rapid_login
2025-06-24T15:42:27.307Z,abuser4511,abuser4511,/login,Login,AUTH,36.53.70.185,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUxMSIsImlhdCI6MTc1MDc3OTc0NzMwOSwiZXhwIjoxNzUwNzc5NzUwOTA5fQ,rapid_login
2025-06-24T15:42:27.370Z,abuser4511,abuser4511,/login,Login,AUTH,36.53.70.185,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUxMSIsImlhdCI6MTc1MDc3OTc0NzM3MSwiZXhwIjoxNzUwNzc5NzUwOTcxfQ,rapid_login
2025-06-24T15:42:27.549Z,unknown,abuser4512,/browse,ViewPage,READ,200.173.59.107,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUxMiIsImlhdCI6MTc1MDc3OTc0NzU0NiwiZXhwIjoxNzUwNzc5NzUxMTQ2fQ,invalid_token
2025-06-24T15:42:27.656Z,abuser1043,abuser4513,/browse,ViewPage,READ,164.141.226.234,eyJ1c2VyX2lkIjoiYWJ1c2VyMTA0MyIsImlhdCI6MTc1MDc3ODc4MDMxMywiZXhwIjoxNzUwNzc4NzgzOTEzfQ,token_reuse
2025-06-24T15:42:27.768Z,unknown,abuser4514,/edit,EditContent,UPDATE,175.151.195.127,invalid,no_token
2025-06-24T15:42:27.781Z,abuser4514,abuser4514,/logout,Logout,AUTH,175.151.195.127,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUxNCIsImlhdCI6MTc1MDc3OTc0Nzc3NywiZXhwIjoxNzUwNzc5NzUxMzc3fQ,out_of_order
2025-06-24T15:42:27.895Z,abuser3613,abuser4515,/browse,ViewPage,READ,208.5.103.226,eyJ1c2VyX2lkIjoiYWJ1c2VyMzYxMyIsImlhdCI6MTc1MDc3OTUxODc4MCwiZXhwIjoxNzUwNzc5NTIyMzgwfQ,token_reuse
2025-06-24T15:42:28.008Z,abuser4516,abuser4516,/browse,ViewPage,READ,101.94.195.62,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUxNiIsImlhdCI6MTc1MDc3OTc0ODAwNSwiZXhwIjoxNzUwNzc5NzUxNjA1fQ,ip_switch
2025-06-24T15:42:28.119Z,abuser4517,abuser4517,/admin,unknown,unknown,128.241.95.227,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUxNyIsImlhdCI6MTc1MDc3OTc0ODExNiwiZXhwIjoxNzUwNzc5NzUxNzE2fQ,invalid_endpoint
2025-06-24T15:42:28.228Z,abuser2029,abuser4518,/browse,ViewPage,READ,93.20.226.34,eyJ1c2VyX2lkIjoiYWJ1c2VyMjAyOSIsImlhdCI6MTc1MDc3OTA3ODE4MiwiZXhwIjoxNzUwNzc5MDgxNzgyfQ,token_reuse
2025-06-24T15:42:28.340Z,abuser4519,abuser4519,/browse,ViewPage,READ,3.137.202.244,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUxOSIsImlhdCI6MTc1MDc3OTc0ODMzOSwiZXhwIjoxNzUwNzc5NzUxOTM5fQ,normal
2025-06-24T15:42:28.343Z,abuser4519,abuser4519,/logout,Logout,AUTH,3.137.202.244,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUxOSIsImlhdCI6MTc1MDc3OTc0ODMzOSwiZXhwIjoxNzUwNzc5NzUxOTM5fQ,normal
2025-06-24T15:42:28.346Z,abuser4519,abuser4519,/edit,EditContent,UPDATE,3.137.202.244,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUxOSIsImlhdCI6MTc1MDc3OTc0ODMzOSwiZXhwIjoxNzUwNzc5NzUxOTM5fQ,reuse_after_logout
2025-06-24T15:42:28.349Z,unknown,abuser4519,/login,Login,AUTH,3.137.202.244,invalid,missing_user_id
2025-06-24T15:42:28.351Z,abuser4519,abuser4519,/admin,unknown,unknown,3.137.202.244,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUxOSIsImlhdCI6MTc1MDc3OTc0ODMzOSwiZXhwIjoxNzUwNzc5NzUxOTM5fQ,invalid_endpoint
2025-06-24T15:42:28.467Z,abuser4520,abuser4520,/logout,Logout,AUTH,174.120.113.141,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUyMCIsImlhdCI6MTc1MDc3OTc0ODQ2NSwiZXhwIjoxNzUwNzc5NzUyMDY1fQ,normal
2025-06-24T15:42:28.470Z,abuser4520,abuser4520,/browse,ViewPage,READ,174.120.113.141,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUyMCIsImlhdCI6MTc1MDc3OTc0ODQ2NSwiZXhwIjoxNzUwNzc5NzUyMDY1fQ,reuse_after_logout
2025-06-24T15:42:28.593Z,unknown,abuser4521,/browse,ViewPage,READ,198.252.50.173,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUyMSIsImlhdCI6MTc1MDc3OTc0ODU5MSwiZXhwIjoxNzUwNzc5NzUyMTkxfQ,invalid_token
2025-06-24T15:42:28.699Z,unknown,abuser4522,/edit,EditContent,UPDATE,168.233.17.211,invalid,no_token
2025-06-24T15:42:28.705Z,abuser4522,abuser4522,/logout,Logout,AUTH,168.233.17.211,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUyMiIsImlhdCI6MTc1MDc3OTc0ODcwNCwiZXhwIjoxNzUwNzc5NzUyMzA0fQ,out_of_order
2025-06-24T15:42:28.815Z,abuser4523,abuser4523,/browse,ViewPage,READ,243.119.250.164,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUyMyIsImlhdCI6MTc1MDc3OTc0ODgxNCwiZXhwIjoxNzUwNzc5NzUyNDE0fQ,ip_switch
2025-06-24T15:42:28.926Z,abuser4524,abuser4524,/logout,Logout,AUTH,243.102.128.17,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUyNCIsImlhdCI6MTc1MDc3OTc0ODkyNSwiZXhwIjoxNzUwNzc5NzUyNTI1fQ,normal
2025-06-24T15:42:28.930Z,abuser4524,abuser4524,/browse,ViewPage,READ,243.102.128.17,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUyNCIsImlhdCI6MTc1MDc3OTc0ODkyNSwiZXhwIjoxNzUwNzc5NzUyNTI1fQ,reuse_after_logout
2025-06-24T15:42:29.034Z,unknown,abuser4525,/edit,EditContent,UPDATE,234.137.103.247,invalid,no_token
2025-06-24T15:42:29.048Z,abuser4525,abuser4525,/logout,Logout,AUTH,234.137.103.247,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUyNSIsImlhdCI6MTc1MDc3OTc0OTA0MywiZXhwIjoxNzUwNzc5NzUyNjQzfQ,out_of_order
2025-06-24T15:42:29.160Z,unknown,abuser4526,/login,Login,AUTH,120.144.197.100,invalid,missing_user_id
2025-06-24T15:42:29.274Z,abuser4527,abuser4527,/admin,unknown,unknown,113.90.12.238,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUyNyIsImlhdCI6MTc1MDc3OTc0OTI3MiwiZXhwIjoxNzUwNzc5NzUyODcyfQ,invalid_endpoint
2025-06-24T15:42:29.382Z,abuser1891,abuser4528,/browse,ViewPage,READ,177.253.208.164,eyJ1c2VyX2lkIjoiYWJ1c2VyMTg5MSIsImlhdCI6MTc1MDc3OTAzNzg3MCwiZXhwIjoxNzUwNzc5MDQxNDcwfQ,token_reuse
2025-06-24T15:42:29.497Z,abuser4529,abuser4529,/browse,ViewPage,READ,163.99.248.7,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUyOSIsImlhdCI6MTc1MDc3OTc0OTQ5NCwiZXhwIjoxNzUwNzc5NzUzMDk0fQ,ip_switch
2025-06-24T15:42:29.603Z,unknown,abuser4530,/login,Login,AUTH,180.201.57.243,invalid,missing_user_id
2025-06-24T15:42:29.714Z,abuser4531,abuser4531,/login,Login,AUTH,67.187.108.31,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUzMSIsImlhdCI6MTc1MDc3OTc0OTcxNiwiZXhwIjoxNzUwNzc5NzUzMzE2fQ,rapid_login
2025-06-24T15:42:29.778Z,abuser4531,abuser4531,/login,Login,AUTH,67.187.108.31,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUzMSIsImlhdCI6MTc1MDc3OTc0OTc4MCwiZXhwIjoxNzUwNzc5NzUzMzgwfQ,rapid_login
2025-06-24T15:42:29.839Z,abuser4531,abuser4531,/login,Login,AUTH,67.187.108.31,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUzMSIsImlhdCI6MTc1MDc3OTc0OTg0MSwiZXhwIjoxNzUwNzc5NzUzNDQxfQ,rapid_login
2025-06-24T15:42:29.903Z,abuser4531,abuser4531,/login,Login,AUTH,67.187.108.31,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUzMSIsImlhdCI6MTc1MDc3OTc0OTkwNSwiZXhwIjoxNzUwNzc5NzUzNTA1fQ,rapid_login
2025-06-24T15:42:29.967Z,abuser4531,abuser4531,/login,Login,AUTH,67.187.108.31,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUzMSIsImlhdCI6MTc1MDc3OTc0OTk2OSwiZXhwIjoxNzUwNzc5NzUzNTY5fQ,rapid_login
2025-06-24T15:42:31.645Z,abuser4532,abuser4532,/browse,ViewPage,READ,34.103.98.161,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUzMiIsImlhdCI6MTc1MDc3OTc1MCwiZXhwIjoxNzUwNzc5NzUxfQ,expired_token
2025-06-24T15:42:31.758Z,abuser4533,abuser4533,/browse,ViewPage,READ,52.185.96.230,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUzMyIsImlhdCI6MTc1MDc3OTc1MTc1NiwiZXhwIjoxNzUwNzc5NzU1MzU2fQ,normal
2025-06-24T15:42:31.762Z,abuser4533,abuser4533,/logout,Logout,AUTH,52.185.96.230,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUzMyIsImlhdCI6MTc1MDc3OTc1MTc1NiwiZXhwIjoxNzUwNzc5NzU1MzU2fQ,normal
2025-06-24T15:42:31.766Z,abuser4533,abuser4533,/edit,EditContent,UPDATE,52.185.96.230,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUzMyIsImlhdCI6MTc1MDc3OTc1MTc1NiwiZXhwIjoxNzUwNzc5NzU1MzU2fQ,reuse_after_logout
2025-06-24T15:42:31.770Z,unknown,abuser4533,/login,Login,AUTH,52.185.96.230,invalid,missing_user_id
2025-06-24T15:42:31.773Z,abuser4533,abuser4533,/admin,unknown,unknown,52.185.96.230,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUzMyIsImlhdCI6MTc1MDc3OTc1MTc1NiwiZXhwIjoxNzUwNzc5NzU1MzU2fQ,invalid_endpoint
2025-06-24T15:42:31.881Z,unknown,abuser4534,/edit,EditContent,UPDATE,59.55.215.230,invalid,no_token
2025-06-24T15:42:33.503Z,abuser4535,abuser4535,/browse,ViewPage,READ,193.140.88.36,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUzNSIsImlhdCI6MTc1MDc3OTc1MSwiZXhwIjoxNzUwNzc5NzUyfQ,expired_token
2025-06-24T15:42:33.617Z,abuser4536,abuser4536,/browse,ViewPage,READ,149.191.86.15,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUzNiIsImlhdCI6MTc1MDc3OTc1MzYxNSwiZXhwIjoxNzUwNzc5NzU3MjE1fQ,normal
2025-06-24T15:42:33.621Z,abuser4536,abuser4536,/logout,Logout,AUTH,149.191.86.15,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUzNiIsImlhdCI6MTc1MDc3OTc1MzYxNSwiZXhwIjoxNzUwNzc5NzU3MjE1fQ,normal
2025-06-24T15:42:33.626Z,abuser4536,abuser4536,/edit,EditContent,UPDATE,149.191.86.15,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUzNiIsImlhdCI6MTc1MDc3OTc1MzYxNSwiZXhwIjoxNzUwNzc5NzU3MjE1fQ,reuse_after_logout
2025-06-24T15:42:33.631Z,unknown,abuser4536,/login,Login,AUTH,149.191.86.15,invalid,missing_user_id
2025-06-24T15:42:33.635Z,abuser4536,abuser4536,/admin,unknown,unknown,149.191.86.15,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUzNiIsImlhdCI6MTc1MDc3OTc1MzYxNSwiZXhwIjoxNzUwNzc5NzU3MjE1fQ,invalid_endpoint
2025-06-24T15:42:33.766Z,abuser4537,abuser4537,/admin,unknown,unknown,111.222.97.100,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUzNyIsImlhdCI6MTc1MDc3OTc1Mzc2NCwiZXhwIjoxNzUwNzc5NzU3MzY0fQ,invalid_endpoint
2025-06-24T15:42:33.884Z,abuser4538,abuser4538,/browse,ViewPage,READ,199.59.94.27,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUzOCIsImlhdCI6MTc1MDc3OTc1Mzg4MiwiZXhwIjoxNzUwNzc5NzU3NDgyfQ,normal
2025-06-24T15:42:33.887Z,abuser4538,abuser4538,/logout,Logout,AUTH,199.59.94.27,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUzOCIsImlhdCI6MTc1MDc3OTc1Mzg4MiwiZXhwIjoxNzUwNzc5NzU3NDgyfQ,normal
2025-06-24T15:42:33.891Z,abuser4538,abuser4538,/edit,EditContent,UPDATE,199.59.94.27,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUzOCIsImlhdCI6MTc1MDc3OTc1Mzg4MiwiZXhwIjoxNzUwNzc5NzU3NDgyfQ,reuse_after_logout
2025-06-24T15:42:33.895Z,unknown,abuser4538,/login,Login,AUTH,199.59.94.27,invalid,missing_user_id
2025-06-24T15:42:33.898Z,abuser4538,abuser4538,/admin,unknown,unknown,199.59.94.27,eyJ1c2VyX2lkIjoiYWJ1c2VyNDUzOCIsImlhdCI6MTc1MDc3OTc1Mzg4MiwiZXhwIjoxNzUwNzc5NzU3NDgyfQ,invalid_endpoint
2025-06-24T15:42:34.007Z,abuser3940,abuser4539,/browse,ViewPage,READ,234.252.90.159,eyJ1c2VyX2lkIjoiYWJ1c2VyMzk0MCIsImlhdCI6MTc1MDc3OTU5MTA4MiwiZXhwIjoxNzUwNzc5NTk0NjgyfQ,token_reuse
2025-06-24T15:42:34.122Z,unknown,abuser4540,/browse,ViewPage,READ,65.159.29.174,eyJ1c2VyX2lkIjoiYWJ1c2VyNDU0MCIsImlhdCI6MTc1MDc3OTc1NDEyMCwiZXhwIjoxNzUwNzc5NzU3NzIwfQ,invalid_token
2025-06-24T15:42:34.234Z,unknown,abuser4541,/browse,ViewPage,READ,218.133.132.80,eyJ1c2VyX2lkIjoiYWJ1c2VyNDU0MSIsImlhdCI6MTc1MDc3OTc1NDIzMiwiZXhwIjoxNzUwNzc5NzU3ODMyfQ,invalid_token
2025-06-24T15:42:34.358Z,abuser4542,abuser4542,/admin,unknown,unknown,99.115.131.32,eyJ1c2VyX2lkIjoiYWJ1c2VyNDU0MiIsImlhdCI6MTc1MDc3OTc1NDM1NiwiZXhwIjoxNzUwNzc5NzU3OTU2fQ,invalid_endpoint
2025-06-24T15:42:34.465Z,unknown,abuser4543,/edit,EditContent,UPDATE,9.165.165.106,invalid,no_token
2025-06-24T15:42:34.473Z,abuser4543,abuser4543,/logout,Logout,AUTH,9.165.165.106,eyJ1c2VyX2lkIjoiYWJ1c2VyNDU0MyIsImlhdCI6MTc1MDc3OTc1NDQ3MCwiZXhwIjoxNzUwNzc5NzU4MDcwfQ,out_of_order
2025-06-24T15:42:34.577Z,unknown,abuser4544,/login,Login,AUTH,218.226.61.84,invalid,missing_user_id
2025-06-24T15:42:34.686Z,unknown,abuser4545,/login,Login,AUTH,88.135.68.151,invalid,missing_user_id
2025-06-24T15:42:34.801Z,abuser4546,abuser4546,/browse,ViewPage,READ,203.92.127.23,eyJ1c2VyX2lkIjoiYWJ1c2VyNDU0NiIsImlhdCI6MTc1MDc3OTc1NDgwMCwiZXhwIjoxNzUwNzc5NzU4NDAwfQ,ip_switch
2025-06-24T15:42:34.914Z,unknown,abuser4547,/browse,ViewPage,READ,9.181.158.29,eyJ1c2VyX2lkIjoiYWJ1c2VyNDU0NyIsImlhdCI6MTc1MDc3OTc1NDkxMiwiZXhwIjoxNzUwNzc5NzU4NTEyfQ,invalid_token
2025-06-24T15:42:35.022Z,abuser1101,abuser4548,/browse,ViewPage,READ,226.166.60.95,eyJ1c2VyX2lkIjoiYWJ1c2VyMTEwMSIsImlhdCI6MTc1MDc3ODc5ODQ4NCwiZXhwIjoxNzUwNzc4ODAyMDg0fQ,token_reuse
2025-06-24T15:42:35.133Z,abuser4549,abuser4549,/browse,ViewPage,READ,32.84.172.250,eyJ1c2VyX2lkIjoiYWJ1c2VyNDU0OSIsImlhdCI6MTc1MDc3OTc1NTEzMiwiZXhwIjoxNzUwNzc5NzU4NzMyfQ,normal
2025-06-24T15:42:35.136Z,abuser4549,abuser4549,/logout,Logout,AUTH,32.84.172.250,eyJ1c2VyX2lkIjoiYWJ1c2VyNDU0OSIsImlhdCI6MTc1MDc3OTc1NTEzMiwiZXhwIjoxNzUwNzc5NzU4NzMyfQ,normal
2025-06-24T15:42:35.139Z,abuser4549,abuser4549,/edit,EditContent,UPDATE,32.84.172.250,eyJ1c2VyX2lkIjoiYWJ1c2VyNDU0OSIsImlhdCI6MTc1MDc3OTc1NTEzMiwiZXhwIjoxNzUwNzc5NzU4NzMyfQ,reuse_after_logout
2025-06-24T15:42:35.142Z,unknown,abuser4549,/login,Login,AUTH,32.84.172.250,invalid,missing_user_id
2025-06-24T15:42:35.144Z,abuser4549,abuser4549,/admin,unknown,unknown,32.84.172.250,eyJ1c2VyX2lkIjoiYWJ1c2VyNDU0OSIsImlhdCI6MTc1MDc3OTc1NTEzMiwiZXhwIjoxNzUwNzc5NzU4NzMyfQ,invalid_endpoint
2025-06-24T15:42:35.261Z,abuser4550,abuser4550,/browse,ViewPage,READ,249.114.235.14,eyJ1c2VyX2lkIjoiYWJ1c2VyNDU1MCIsImlhdCI6MTc1MDc3OTc1NTI1OSwiZXhwIjoxNzUwNzc5NzU4ODU5fQ,ip_switch
2025-06-24T15:42:35.368Z,abuser4551,abuser4551,/login,Login,AUTH,169.117.81.145,eyJ1c2VyX2lkIjoiYWJ1c2VyNDU1MSIsImlhdCI6MTc1MDc3OTc1NTM2OSwiZXhwIjoxNzUwNzc5NzU4OTY5fQ,rapid_login
2025-06-24T15:42:35.432Z,abuser4551,abuser4551,/login,Login,AUTH,169.117.81.145,eyJ1c2VyX2lkIjoiYWJ1c2VyNDU1MSIsImlhdCI6MTc1MDc3OTc1NTQzNCwiZXhwIjoxNzUwNzc5NzU5MDM0fQ,rapid_login
2025-06-24T15:42:35.496Z,abuser4551,abuser4551,/login,Login,AUTH,169.117.81.145,eyJ1c2VyX2lkIjoiYWJ1c2VyNDU1MSIsImlhdCI6MTc1MDc3OTc1NTQ5OCwiZXhwIjoxNzUwNzc5NzU5MDk4fQ,rapid_login
